"ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","ID_5","NAME_5","TYPE_5","ENGTYPE_5","Shape_Length","Shape_Area"
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",14,"Karai",76,"Gikambura","Kata Ndogo","Sub location",0.133401998325595,0.000876269450827587
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",14,"Karai",77,"Karai","Kata Ndogo","Sub location",0.0923779273055544,0.00040077345738643
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",14,"Karai",78,"Lusigeti","Kata Ndogo","Sub location",0.154465023305823,0.000934289082351721
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",14,"Karai",79,"Nachu","Kata Ndogo","Sub location",0.445478370457283,0.0067590289054313
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",14,"Karai",80,"Renguti","Kata Ndogo","Sub location",0.108748854694435,0.000749957667265756
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",15,"Kikuyu",81,"Kari","Kata Ndogo","Sub location",0.150151024456484,0.00117199974147426
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",15,"Kikuyu",82,"Kerwa","Kata Ndogo","Sub location",0.180439537269679,0.00119852571106298
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",15,"Kikuyu",83,"Kikuyu Township","Kata Ndogo","Sub location",0.223837814645706,0.00137155178890669
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",15,"Kikuyu",84,"Sigona","Kata Ndogo","Sub location",0.146768726780758,0.000537769458560616
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",16,"Kinoo",85,"Kinoo","Kata Ndogo","Sub location",0.0962011373551024,0.000504057538138285
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",16,"Kinoo",86,"Thogoto","Kata Ndogo","Sub location",0.178482541095995,0.00123320356283368
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",16,"Kinoo",87,"Uthiru","Kata Ndogo","Sub location",0.054441238234766,0.000170780574990156
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",17,"Muguga",88,"Gitaru","Kata Ndogo","Sub location",0.0817554142498504,0.000330365146509667
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",17,"Muguga",89,"Kahuho","Kata Ndogo","Sub location",0.103361454149158,0.000441544129216938
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",17,"Muguga",90,"Kanyariri","Kata Ndogo","Sub location",0.103113244935331,0.000563310042024612
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",17,"Muguga",91,"Muguga","Kata Ndogo","Sub location",0.139809958748358,0.000506962093140484
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",18,"Nyathuna",92,"Gathiga","Kata Ndogo","Sub location",0.0757823860635211,0.000301977100889374
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",18,"Nyathuna",93,"Karura","Kata Ndogo","Sub location",0.0916175285380298,0.000351173090394393
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",18,"Nyathuna",94,"Kirangari","Kata Ndogo","Sub location",0.0971019977875489,0.000413495555221889
118,"KEN","Kenya",1,"Central",1,"Kiambu",4,"Kikuyu",18,"Nyathuna",95,"Nyathuna","Kata Ndogo","Sub location",0.089518899131871,0.000431436603549444
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",19,"Gatamaiyu",96,"Gachoire","Kata Ndogo","Sub location",0.17480479242579,0.00137181080265313
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",19,"Gatamaiyu",97,"Kagaa","Kata Ndogo","Sub location",0.172089959891722,0.001174694160681
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",19,"Gatamaiyu",98,"Kagwe","Kata Ndogo","Sub location",0.218956479967864,0.00123437137062936
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",19,"Gatamaiyu",99,"Kamburu","Kata Ndogo","Sub location",0.224196921535933,0.0014133716574629
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",19,"Gatamaiyu",100,"Kamuchege","Kata Ndogo","Sub location",0.134664872205152,0.000828084709157077
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",19,"Gatamaiyu",101,"Nyanduma","Kata Ndogo","Sub location",0.255098295766118,0.00161315800175851
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",20,"Kijabe",102,"Bathi","Kata Ndogo","Sub location",0.108386807379508,0.000475691343808748
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",20,"Kijabe",103,"Githoito","Kata Ndogo","Sub location",0.304246621360963,0.00343242694862102
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",20,"Kijabe",104,"Kamae","Kata Ndogo","Sub location",0.249677630957254,0.0028554127226252
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",20,"Kijabe",105,"Kijabe","Kata Ndogo","Sub location",0.195261375903689,0.000839286318185575
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",20,"Kijabe",106,"Kinale","Kata Ndogo","Sub location",0.645448458357995,0.00887381678807849
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",20,"Kijabe",107,"Magina","Kata Ndogo","Sub location",0.108639544802571,0.000290856034326899
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",20,"Kijabe",108,"Mbau-ini","Kata Ndogo","Sub location",0.118842009955451,0.000570528059822926
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",20,"Kijabe",109,"Ragia","Kata Ndogo","Sub location",0.36208988773146,0.00324421025550428
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",21,"Lari",110,"Escarpment","Kata Ndogo","Sub location",0.148050872090394,0.00133763793599157
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",21,"Lari",111,"Githirioni","Kata Ndogo","Sub location",0.160534066973147,0.00125408234180292
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",21,"Lari",112,"Gitithia","Kata Ndogo","Sub location",0.17005321646402,0.00130029040064856
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",21,"Lari",113,"Kambaa","Kata Ndogo","Sub location",0.132797531860518,0.000550387461431499
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",21,"Lari",114,"Kirenga","Kata Ndogo","Sub location",0.138002348036507,0.00075810028147092
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",21,"Lari",115,"Lari/Scheme","Kata Ndogo","Sub location",0.119546157074588,0.000687009422334725
118,"KEN","Kenya",1,"Central",1,"Kiambu",5,"Lari",21,"Lari",116,"Uplands Forest","Kata Ndogo","Sub location",0.187733002565011,0.00155505042062077
